City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
111,Cap Malheureux,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
112,Arjona,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
113,Erdenet,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
114,Kropotkin,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
115,Atar,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
116,Halalo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
117,Mys Shmidta,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
118,Bongandanga,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
119,Kachiry,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
120,Santa Marta,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
121,Vondrozo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
122,Dudinka,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
123,Havoysund,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
124,Severo-Kurilsk,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
125,Port-Gentil,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
126,Sechura,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
127,Eyl,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
128,Varhaug,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
129,Korla,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
130,Camacha,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
131,Mulege,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
132,Mahebourg,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
133,Kavaratti,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
134,Lungi,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
135,Illoqqortoormiut,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
136,Ranot,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
137,Bom Conselho,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
138,Grand Gaube,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
139,Bilibino,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
140,Samusu,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
141,Kasongo-Lunda,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
142,Vao,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
143,Hobart,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
144,Mandera,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
145,Hashtrud,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
146,Tuatapere,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
147,Yellowknife,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
148,Bolsheustikinskoye,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
149,Naushki,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
150,Luau,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
151,Barrow,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
152,Ribeira Grande,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
153,Antsohihy,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
154,Touros,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
155,Bermejo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
156,Kamenskiy,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
157,Iqaluit,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
158,Pak Phanang,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
159,Marshalltown,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
160,Kavieng,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
161,Feira De Santana,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
162,Katobu,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
163,Yantal,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
164,Itarema,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
165,Beloha,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
166,Lima,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
167,Oktyabrskoye,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
168,Oistins,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
169,Sibolga,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
170,Hatillo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
171,Nizwa,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
172,Chokurdakh,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
173,Nanortalik,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
174,Ambilobe,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
175,Provideniya,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
176,Chincha Alta,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
177,Alofi,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
178,Tateyama,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
179,Sidhpura,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
180,Caravelas,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
181,Nuevo Progreso,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
182,Rosario,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
183,Saint George,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
184,Lompoc,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
185,Banmo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
186,Kudahuvadhoo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
187,Ostersund,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
188,Sioux Lookout,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
189,Hambantota,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
190,Halifax,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
191,Richards Bay,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
192,Bokspits,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
193,Hare Bay,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
194,North Platte,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
195,Carballo,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
196,Saldanha,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
197,Tsogni,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
198,Saint-Francois,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
199,Seoul,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
200,Saint Anthony,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
201,Nizhneyansk,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
202,Hamilton,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
203,Paamiut,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:08
204,Carutapera,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
205,Bredasdorp,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
206,Abu Samrah,14.3122,121.1114,80.01,73,75,2.3,PH,2021-01-14 01:12:09
