City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,Bom Jesus,-9.0744,-44.3586,74.84,84,91,1.92,BR,2021-01-14 02:46:54
292,Nicoya,10.1483,-85.452,80.6,57,0,19.57,CR,2021-01-14 02:46:54
293,Dangriga,16.9692,-88.2321,73.0,94,15,3.0,BZ,2021-01-14 02:46:54
294,Mana,5.6592,-53.7767,76.77,86,97,10.36,GF,2021-01-14 02:46:54
295,Kavaratti,10.5669,72.642,80.33,72,87,4.56,IN,2021-01-14 02:44:17
296,Malartic,48.1335,-78.1328,30.2,93,90,4.61,CA,2021-01-14 02:46:55
297,Alice Springs,-23.7,133.8833,100.4,15,0,8.05,AU,2021-01-14 02:42:15
298,Normandin,48.8333,-72.5321,30.2,93,100,6.91,CA,2021-01-14 02:46:55
299,Shirokiy,49.758,129.523,-11.7,87,4,7.7,RU,2021-01-14 02:46:55
300,Agua Prieta,31.3,-109.5667,48.99,13,0,3.58,MX,2021-01-14 02:44:08
301,Sechura,-5.5569,-80.8222,73.47,75,97,13.94,PE,2021-01-14 02:46:55
302,Virginia Beach,36.8529,-75.978,44.6,53,1,4.61,US,2021-01-14 02:44:15
303,Nokaneng,-19.6667,22.2667,70.39,87,100,5.03,BW,2021-01-14 02:46:55
304,Esperance,-33.8667,121.9,68.0,42,99,14.97,AU,2021-01-14 02:46:55
305,Sabzevar,36.2126,57.6819,37.04,58,0,1.66,IR,2021-01-14 02:45:01
306,Bhalwal,32.272,72.9043,47.48,50,0,4.36,PK,2021-01-14 02:44:09
307,Warrington,53.3925,-2.5802,42.8,100,90,11.5,GB,2021-01-14 02:41:57
308,Tapes,-30.6733,-51.3958,69.73,70,62,13.22,BR,2021-01-14 02:46:55
309,Gigmoto,13.7796,124.39,78.31,88,100,5.84,PH,2021-01-14 02:46:56
310,Abashiri,44.0213,144.2697,33.01,80,40,3.44,JP,2021-01-14 02:46:56
311,Strezhevoy,60.7333,77.5889,-0.4,85,40,11.18,RU,2021-01-14 02:46:56
312,Baiyin,36.5583,104.2081,28.4,22,60,4.47,CN,2021-01-14 02:46:56
313,Touros,-5.1989,-35.4608,77.0,83,20,3.44,BR,2021-01-14 02:46:56
314,Kollam,8.8833,76.6,80.6,89,40,6.49,IN,2021-01-14 02:44:17
315,Teseney,15.11,36.6575,64.83,67,6,5.66,ER,2021-01-14 02:46:56
316,Prainha,-1.8,-53.48,74.46,90,77,3.62,BR,2021-01-14 02:46:56
317,Walvis Bay,-22.9575,14.5053,69.01,83,100,5.75,NA,2021-01-14 02:46:56
318,Cedar City,37.6775,-113.0619,42.8,49,1,0.89,US,2021-01-14 02:42:18
319,Mbamba,9.9833,13.1,65.48,26,5,4.94,NG,2021-01-14 02:46:56
320,Hami,42.8,93.45,18.93,82,70,5.57,CN,2021-01-14 02:46:56
321,Derzhavinsk,51.1,66.3167,-14.94,88,34,9.93,KZ,2021-01-14 02:46:56
322,Coihaique,-45.5752,-72.0662,53.6,82,0,3.85,CL,2021-01-14 02:41:58
323,Price,39.5994,-110.8107,19.4,68,1,3.44,US,2021-01-14 02:46:57
324,Zeya,53.75,127.2667,-10.61,78,15,1.12,RU,2021-01-14 02:43:26
325,Mehamn,71.0357,27.8492,31.39,97,97,17.54,NO,2021-01-14 02:46:57
326,New Waterford,40.8451,-80.6145,39.0,64,100,3.0,US,2021-01-14 02:45:22
327,Marfino,55.7028,37.3822,9.0,85,90,17.9,RU,2021-01-14 02:46:57
328,Auki,-8.7676,160.7034,87.15,62,97,3.36,SB,2021-01-14 02:46:57
329,Tjome,59.1109,10.3933,24.01,74,75,16.11,NO,2021-01-14 02:46:57
330,Pemangkat,1.1667,108.9667,76.42,90,100,10.11,ID,2021-01-14 02:46:57
331,Deputatskiy,69.3,139.9,-35.5,82,92,1.32,RU,2021-01-14 02:46:57
332,Jovellar,13.0695,123.5999,76.24,91,100,4.76,PH,2021-01-14 02:46:57
333,Vanavara,60.34,102.2797,-6.05,89,100,12.39,RU,2021-01-14 02:46:57
334,Vokhma,58.9303,46.7586,-15.88,88,100,7.31,RU,2021-01-14 02:46:57
335,Tucuman,-26.8241,-65.2226,69.8,94,90,5.75,AR,2021-01-14 02:46:57
336,Mirador,-6.3708,-44.3631,72.95,91,95,1.54,BR,2021-01-14 02:46:57
337,Tarakan,3.3,117.6333,80.6,89,75,10.36,ID,2021-01-14 02:46:57
338,Olesnica,51.2134,17.3899,32.0,91,100,14.41,PL,2021-01-14 02:46:58
339,Isangel,-19.55,169.2667,86.0,84,75,6.91,VU,2021-01-14 02:46:58
340,Teahupoo,-17.8333,-149.2667,86.0,66,40,8.05,PF,2021-01-14 02:46:58
341,Jati,24.3539,68.2671,58.53,44,43,4.45,PK,2021-01-14 02:46:58
342,Stornoway,58.2093,-6.3865,44.6,93,90,14.97,GB,2021-01-14 02:46:58
343,Tera,14.0078,0.7531,68.81,21,0,9.4,NE,2021-01-14 02:46:58
344,Alexandria,31.2156,29.9553,60.8,77,40,11.5,EG,2021-01-14 02:46:58
345,Bireun,5.203,96.7009,80.4,79,76,7.29,ID,2021-01-14 02:46:58
346,Tokur,53.1333,132.9,-12.98,89,96,1.68,RU,2021-01-14 02:46:58
347,Penzance,50.1186,-5.5371,50.0,100,90,21.85,GB,2021-01-14 02:46:58
348,Camacha,33.0833,-16.3333,55.4,71,20,5.75,PT,2021-01-14 02:46:58
349,Naze,28.3667,129.4833,62.6,55,75,10.36,JP,2021-01-14 02:46:58
350,Shahpur,16.7,76.8333,71.78,70,0,4.65,IN,2021-01-14 02:46:58
351,Asau,46.4333,26.4,23.0,100,0,4.61,RO,2021-01-14 02:46:58
352,Cabadiangan,9.7531,122.4739,83.25,77,72,12.44,PH,2021-01-14 02:46:59
353,Kutum,14.2,24.6667,52.97,41,0,7.02,SD,2021-01-14 02:46:59
354,Damietta,31.4165,31.8133,57.2,88,40,12.66,EG,2021-01-14 02:46:59
355,Tessalit,20.1986,1.0114,62.11,27,0,10.31,ML,2021-01-14 02:46:59
356,Loubomo,-4.1997,12.6739,70.3,97,100,3.74,CG,2021-01-14 02:46:59
357,Broken Hill,-31.95,141.4333,78.8,25,0,16.11,AU,2021-01-14 02:46:59
358,Dunedin,-45.8742,170.5036,67.14,64,24,10.54,NZ,2021-01-14 02:45:19
359,Atyrau,47.1167,51.8833,21.2,73,100,33.55,KZ,2021-01-14 02:46:59
360,Tala,30.6803,30.9429,53.06,59,31,10.42,EG,2021-01-14 02:46:59
361,Pisco,-13.7,-76.2167,69.8,83,0,13.8,PE,2021-01-14 02:44:23
362,Boa Vista,2.8197,-60.6733,78.8,78,0,10.36,BR,2021-01-14 02:46:59
363,Athabasca,54.7169,-113.2854,28.4,64,65,14.97,CA,2021-01-14 02:46:59
364,Byron Bay,-28.65,153.6167,84.0,50,0,10.36,AU,2021-01-14 02:46:59
365,Kahului,20.8947,-156.47,82.4,57,40,10.36,US,2021-01-14 02:46:59
366,Pemba,-12.974,40.5178,77.0,94,20,9.22,MZ,2021-01-14 02:47:00
367,Sorland,67.667,12.6934,35.1,84,86,4.05,NO,2021-01-14 02:47:00
368,Nizwa,22.9333,57.5333,49.96,51,0,0.69,OM,2021-01-14 02:47:00
369,Bone,51.9669,12.1396,33.01,92,100,8.01,DE,2021-01-14 02:47:00
370,Taicheng,38.731,113.228,31.42,68,48,2.55,CN,2021-01-14 02:47:00
371,Parana,-31.732,-60.5238,71.01,66,0,3.0,AR,2021-01-14 02:47:00
372,Gat,31.61,34.7642,60.01,100,3,4.0,IL,2021-01-14 02:47:00
373,Port-Gentil,-0.7193,8.7815,78.24,81,98,9.06,GA,2021-01-14 02:47:00
374,Vlotho,52.1653,8.86,33.8,75,16,9.22,DE,2021-01-14 02:47:00
375,Adrar,20.5022,-10.0711,58.68,30,8,13.96,MR,2021-01-14 02:47:00
376,Bien Hoa,10.95,106.8167,78.8,69,15,5.75,VN,2021-01-14 02:47:00
377,Kampot,10.6167,104.1833,78.8,47,0,8.05,KH,2021-01-14 02:47:01
378,Samarai,-10.6167,150.6667,84.24,76,100,7.34,PG,2021-01-14 02:47:01
379,Kununurra,-15.7667,128.7333,91.4,66,90,1.14,AU,2021-01-14 02:43:30
380,Nantucket,41.2835,-70.0995,39.2,70,90,6.91,US,2021-01-14 02:47:01
381,Maniitsoq,65.4167,-52.9,20.43,95,100,9.55,GL,2021-01-14 02:47:01
382,Beringovskiy,63.05,179.3167,-10.79,89,100,9.33,RU,2021-01-14 02:47:01
383,Tilichiki,60.4667,166.1,-23.53,85,3,7.96,RU,2021-01-14 02:47:01
384,Bandarbeyla,9.4942,50.8122,73.06,75,96,20.76,SO,2021-01-14 02:47:01
385,Ilovlya,49.3033,43.9796,30.2,100,90,6.71,RU,2021-01-14 02:47:02
386,Mackay,-21.15,149.2,86.0,69,39,17.27,AU,2021-01-14 02:47:02
387,Sena Madureira,-9.0656,-68.6569,74.08,92,92,1.54,BR,2021-01-14 02:47:02
388,Tasiilaq,65.6145,-37.6368,32.0,86,75,28.77,GL,2021-01-14 02:47:02
389,Yichun,47.7,128.9,-1.88,87,85,4.03,CN,2021-01-14 02:47:02
390,Magadan,59.5667,150.8,-7.13,82,53,6.82,RU,2021-01-14 02:43:47
391,Gwadar,25.1216,62.3254,63.93,26,0,4.72,PK,2021-01-14 02:47:02
392,Quatre Cocos,-20.2078,57.7625,80.01,88,75,6.91,MU,2021-01-14 02:47:03
393,Teguise,29.0605,-13.564,59.0,72,0,10.36,ES,2021-01-14 02:47:03
394,Namatanai,-3.6667,152.4333,85.62,64,99,10.94,PG,2021-01-14 02:46:11
395,Atar,20.5169,-13.0499,60.8,29,100,14.25,MR,2021-01-14 02:47:03
396,Kananga,-5.8958,22.4178,67.24,96,99,0.22,CD,2021-01-14 02:47:03
397,Aklavik,68.2191,-135.0107,-14.8,76,100,4.63,CA,2021-01-14 02:45:44
398,Khor,47.8861,134.9464,3.79,92,100,5.55,RU,2021-01-14 02:47:03
399,Bukachacha,52.9833,116.9167,-12.53,81,9,1.32,RU,2021-01-14 02:47:03
400,Nishihara,26.1842,127.7558,66.2,39,75,10.36,JP,2021-01-14 02:47:03
401,Ornskoldsvik,63.2909,18.7153,3.2,85,40,8.05,SE,2021-01-14 02:47:03
402,Szczytno,53.5626,20.9875,28.4,100,75,4.61,PL,2021-01-14 02:47:03
403,Pangnirtung,66.1451,-65.7125,-5.12,75,98,0.65,CA,2021-01-14 02:47:03
404,Remedios,22.4947,-79.5458,71.6,94,40,6.91,CU,2021-01-14 02:47:03
405,Paso De Carrasco,-34.8603,-56.0522,66.2,63,0,13.8,UY,2021-01-14 02:43:26
406,Impfondo,1.6381,18.0667,74.34,78,97,3.53,CG,2021-01-14 02:47:04
407,Tungor,53.3808,142.9564,-2.92,90,100,14.63,RU,2021-01-14 02:47:04
408,Kichera,55.9375,110.0997,-11.02,80,97,1.23,RU,2021-01-14 02:47:04
409,Sinor,21.9167,73.3333,55.4,94,0,3.85,IN,2021-01-14 02:47:04
410,Middelburg,-25.7751,29.4648,60.24,91,51,6.87,ZA,2021-01-14 02:47:04
411,Balotra,25.8333,72.2333,59.18,31,22,6.78,IN,2021-01-14 02:47:04
412,Cayenne,4.9333,-52.3333,78.8,83,75,8.05,GF,2021-01-14 02:47:04
413,Rio Verde De Mato Grosso,-18.9181,-54.8442,75.16,84,100,3.33,BR,2021-01-14 02:47:04
414,Holliston,42.2001,-71.4245,35.01,65,56,4.56,US,2021-01-14 02:47:05
415,Chifeng,42.2683,118.9636,9.41,91,100,2.17,CN,2021-01-14 02:47:05
416,Ertil,51.8406,40.8056,35.15,98,100,13.13,RU,2021-01-14 02:47:05
417,Cururupu,-1.8283,-44.8683,76.12,88,100,4.16,BR,2021-01-14 02:47:05
418,Porto Santo,33.072,-16.3415,55.4,71,20,5.75,PT,2021-01-14 02:47:05
419,Hasaki,35.7333,140.8333,52.0,50,20,6.91,JP,2021-01-14 02:42:43
420,Atakpame,7.5333,1.1333,73.87,79,0,1.7,TG,2021-01-14 02:47:05
421,Tual,-5.6667,132.75,83.34,77,100,11.7,ID,2021-01-14 02:46:27
422,Tanete,-3.9443,119.7848,87.67,66,99,3.83,ID,2021-01-14 02:47:05
423,Yar-Sale,66.8333,70.8333,2.82,90,99,15.64,RU,2021-01-14 02:47:05
424,Bolotnoye,55.6717,84.3981,-16.56,88,99,11.43,RU,2021-01-14 02:47:05
425,Kaniama,-7.5667,24.1833,64.09,96,100,2.33,CD,2021-01-14 02:47:05
426,Roma,43.2128,-75.4557,30.99,74,90,5.75,US,2021-01-14 02:46:47
427,Fenoarivo,-18.933,47.4354,68.0,94,75,3.44,MG,2021-01-14 02:47:06
428,Marzuq,14.4,46.4667,49.46,51,0,1.36,YE,2021-01-14 02:47:06
429,Kenora,49.8167,-94.4337,26.6,80,40,9.22,CA,2021-01-14 02:47:06
430,Chabahar,25.2919,60.643,64.85,48,0,7.05,IR,2021-01-14 02:47:06
431,Klaksvik,62.2266,-6.589,39.2,81,40,24.16,FO,2021-01-14 02:44:35
432,Sambava,-14.2667,50.1667,76.96,90,45,3.4,MG,2021-01-14 02:47:06
433,Emba,48.8264,58.1442,-0.99,88,95,16.58,KZ,2021-01-14 02:47:06
434,Korla,41.7597,86.1469,21.27,79,21,3.31,CN,2021-01-14 02:47:06
435,Kishapu,-3.6167,33.8667,66.04,90,82,0.67,TZ,2021-01-14 02:47:06
436,Bulgan,48.8125,103.5347,-4.79,87,46,3.94,MN,2021-01-14 02:47:06
437,De Aar,-30.6497,24.0123,71.8,68,15,11.79,ZA,2021-01-14 02:47:07
438,George,-33.963,22.4617,66.2,94,90,1.14,ZA,2021-01-14 02:47:07
439,Saint-Francois,46.4154,3.9054,44.01,93,75,10.36,FR,2021-01-14 02:47:07
440,Chhuikhadan,21.5333,80.9833,61.54,35,70,2.51,IN,2021-01-14 02:47:07
441,Cabedelo,-6.9811,-34.8339,77.0,88,20,3.44,BR,2021-01-14 02:47:07
442,Bud,39.447,-86.1758,41.0,65,1,4.61,US,2021-01-14 02:47:07
443,Lengshuijiang,27.6881,111.4294,58.77,37,1,2.51,CN,2021-01-14 02:46:06
444,Souillac,-20.5167,57.5167,77.0,88,75,6.91,MU,2021-01-14 02:47:07
445,Vidyayevo,69.3191,32.8049,-5.8,84,0,2.24,RU,2021-01-14 02:47:07
446,Becerril,9.7041,-73.2793,77.14,70,100,5.12,CO,2021-01-14 02:47:07
447,Ayagoz,47.9714,80.4392,-19.57,85,16,8.21,KZ,2021-01-14 02:47:07
448,Wajima,37.4,136.9,42.8,87,75,4.61,JP,2021-01-14 02:47:07
449,Rosetta,31.4044,30.4164,60.8,77,40,11.5,EG,2021-01-14 02:47:07
450,Barwadih,23.8333,84.1167,57.42,36,0,1.79,IN,2021-01-14 02:47:08
451,Alvaraes,-3.2208,-64.8042,74.8,97,100,2.82,BR,2021-01-14 02:47:08
452,Shingu,33.7333,135.9833,55.4,54,20,11.5,JP,2021-01-14 02:47:08
453,Port Hardy,50.6996,-127.4199,42.8,87,90,4.61,CA,2021-01-14 02:47:08
454,San Rafael,-34.6177,-68.3301,73.11,62,3,16.4,AR,2021-01-14 02:47:08
455,Ancud,-41.8697,-73.8203,52.0,81,0,2.3,CL,2021-01-14 02:44:30
456,Bacolod,10.6667,122.95,80.89,83,99,12.01,PH,2021-01-14 02:47:08
457,Itarema,-2.9248,-39.9167,78.49,80,90,11.74,BR,2021-01-14 02:47:08
458,Russell,32.3502,-85.1999,44.6,80,1,4.56,US,2021-01-14 02:45:28
459,Verkhnyaya Toyma,62.2349,44.9985,-19.5,87,47,4.29,RU,2021-01-14 02:47:08
460,Samana,19.2056,-69.3369,75.6,81,32,8.57,DO,2021-01-14 02:47:08
461,Guanica,17.9716,-66.908,73.0,88,0,7.4,PR,2021-01-14 02:47:08
462,Qaqortoq,60.7167,-46.0333,28.4,86,90,3.44,GL,2021-01-14 02:47:08
463,Hongjiang,27.11,109.9956,58.5,41,0,3.51,CN,2021-01-14 02:47:09
464,Krasnoselkup,65.7,82.4667,-4.11,92,100,7.52,RU,2021-01-14 02:47:09
465,Iracoubo,5.4802,-53.2011,77.41,85,99,12.3,GF,2021-01-14 02:47:09
466,Hambantota,6.1241,81.1185,77.0,100,75,5.75,LK,2021-01-14 02:47:09
467,Daloa,6.8774,-6.4502,72.12,92,6,3.36,CI,2021-01-14 02:47:09
468,Mirandela,41.4874,-7.187,30.99,70,0,0.27,PT,2021-01-14 02:47:09
469,Baruun-Urt,46.6806,113.2792,-0.74,92,100,4.59,MN,2021-01-14 02:47:09
470,Jinchang,38.4953,102.1739,27.82,63,0,5.97,CN,2021-01-14 02:47:09
471,Bhind,26.5642,78.7883,50.58,46,0,2.37,IN,2021-01-14 02:47:09
472,Aksu,41.1231,80.2644,19.24,72,0,1.19,CN,2021-01-14 02:47:09
473,Raudeberg,61.9875,5.1352,28.4,64,0,10.36,NO,2021-01-14 02:47:09
474,Kuytun,54.3419,101.5036,-9.27,90,100,4.14,RU,2021-01-14 02:47:09
475,Radishchevo,52.85,47.8833,15.39,96,100,18.39,RU,2021-01-14 02:47:09
476,Conde,-7.2597,-34.9075,77.0,88,20,3.44,BR,2021-01-14 02:42:55
477,Roald,62.5833,6.1333,25.0,86,0,8.05,NO,2021-01-14 02:47:09
478,La Palma,33.8464,-118.0467,66.2,42,75,4.61,US,2021-01-14 02:47:10
479,Baykit,61.67,96.37,-3.98,87,100,9.08,RU,2021-01-14 02:42:20
480,Coolum Beach,-26.5333,153.1,82.99,66,1,11.21,AU,2021-01-14 02:47:10
481,Khambhaliya,22.2072,69.6683,55.4,76,40,5.75,IN,2021-01-14 02:47:10
482,Honiara,-9.4333,159.95,86.41,61,98,6.91,SB,2021-01-14 02:47:10
483,Bubaque,11.2833,-15.8333,78.15,68,0,6.13,GW,2021-01-14 02:47:10
484,Vengerovo,55.6848,76.7471,-16.38,89,100,8.52,RU,2021-01-14 02:47:10
485,Kadoma,34.7333,135.5833,55.0,66,20,3.44,JP,2021-01-14 02:47:10
486,Kwekwe,-18.9281,29.8149,64.87,95,74,5.23,ZW,2021-01-14 02:47:10
487,Lixourion,38.2019,20.4314,52.48,58,0,31.47,GR,2021-01-14 02:47:10
488,Kattivakkam,13.2167,80.3167,78.8,94,75,5.75,IN,2021-01-14 02:47:11
489,Bac Lieu,9.285,105.7244,77.22,62,18,4.21,VN,2021-01-14 02:47:11
490,Saryg-Sep,51.5,95.6,-7.17,89,94,1.03,RU,2021-01-14 02:47:11
491,Kemijarvi,66.7131,27.4306,-6.57,90,71,2.15,FI,2021-01-14 02:47:11
492,Namie,37.4833,141.0,57.0,79,0,13.89,JP,2021-01-14 02:47:11
493,Varzob,38.7737,68.8178,33.8,55,0,9.69,TJ,2021-01-14 02:47:11
494,San Ramon,37.7799,-121.978,61.0,77,1,2.44,US,2021-01-14 02:47:11
495,Oistins,13.0667,-59.5333,80.6,65,20,17.27,BB,2021-01-14 02:47:11
496,Chegdomyn,51.1167,133.0167,-1.88,88,100,1.99,RU,2021-01-14 02:47:11
497,Murray,40.6669,-111.888,41.0,75,90,3.44,US,2021-01-14 02:45:38
498,Urgut,39.4022,67.2431,35.6,69,0,4.61,UZ,2021-01-14 02:47:11
499,Richards Bay,-28.783,32.0377,72.63,90,75,3.15,ZA,2021-01-14 02:47:11
500,Cody,44.5263,-109.0565,37.4,17,1,35.68,US,2021-01-14 02:44:27
501,Ayr,55.4627,-4.6339,39.2,93,90,9.22,GB,2021-01-14 02:47:11
502,Labuhan,-6.8844,112.2051,82.76,74,100,6.35,ID,2021-01-14 02:47:12
503,Ottawa,45.4112,-75.6981,33.01,100,90,5.75,CA,2021-01-14 02:42:15
504,Whitehorse,60.7161,-135.0538,23.0,58,20,4.61,CA,2021-01-14 02:47:12
505,Shubarkuduk,49.1447,56.4872,2.8,89,91,21.88,KZ,2021-01-14 02:47:12
506,Sobolevo,54.4299,31.8996,12.09,96,100,11.07,RU,2021-01-14 02:47:12
507,Zyryanka,65.75,150.85,-26.55,85,100,10.74,RU,2021-01-14 02:47:12
508,Erenhot,43.6475,111.9767,10.74,93,92,1.63,CN,2021-01-14 02:45:53
509,Victoria Point,-27.5833,153.3,84.0,54,20,10.36,AU,2021-01-14 02:47:12
510,Rocha,-34.4833,-54.3333,56.26,77,0,4.92,UY,2021-01-14 02:44:26
511,General Roca,-39.0333,-67.5833,75.2,60,40,6.91,AR,2021-01-14 02:47:12
512,Caxias,38.7031,-9.2767,50.0,93,20,5.75,PT,2021-01-14 02:47:12
513,Bitung,1.4451,125.1824,89.6,66,40,4.61,ID,2021-01-14 02:47:12
514,Talagang,32.9297,72.4158,46.31,49,0,2.44,PK,2021-01-14 02:47:13
515,Iwanai,42.9744,140.5089,24.98,88,93,25.81,JP,2021-01-14 02:45:21
516,Pacifica,37.6138,-122.4869,59.0,94,40,8.05,US,2021-01-14 02:47:13
517,Dandong,40.1292,124.3947,26.42,72,23,4.88,CN,2021-01-14 02:47:13
518,Maningrida,-12.0667,134.2667,92.55,58,30,5.48,AU,2021-01-14 02:47:13
519,Kieta,-6.2167,155.6333,86.27,57,100,5.23,PG,2021-01-14 02:47:13
520,Poso,-1.3959,120.7524,87.71,59,100,3.44,ID,2021-01-14 02:45:52
521,Parksville,49.3163,-124.3195,44.6,76,62,6.91,CA,2021-01-14 02:47:13
522,Ous,60.9058,61.5186,-10.93,85,0,5.21,RU,2021-01-14 02:47:13
523,Luan,46.3592,6.9759,39.2,87,100,3.44,CH,2021-01-14 02:47:13
524,Chokurdakh,70.6333,147.9167,-25.47,86,100,6.46,RU,2021-01-14 02:47:13
525,Hofn,64.2539,-15.2082,41.16,92,100,19.57,IS,2021-01-14 02:47:13
526,Kasongo,-4.45,26.6667,67.32,100,100,5.73,CD,2021-01-14 02:47:13
527,Neiafu,-18.65,-173.9833,86.0,74,20,9.22,TO,2021-01-14 02:47:14
528,Warmbad,-28.45,18.7333,80.33,49,13,4.38,NA,2021-01-14 02:47:14
529,Ishigaki,24.3448,124.1572,69.8,52,40,12.66,JP,2021-01-14 02:47:14
530,Olinda,-8.0089,-34.8553,78.8,65,40,5.75,BR,2021-01-14 02:47:14
531,Champerico,14.3,-91.9167,68.0,93,0,1.01,GT,2021-01-14 02:47:14
532,Quepos,9.4236,-84.1652,69.8,73,0,3.44,CR,2021-01-14 02:47:14
533,Banda Aceh,5.5577,95.3222,81.91,73,52,9.33,ID,2021-01-14 02:47:14
534,Kailua,21.4022,-157.7394,80.6,61,75,8.05,US,2021-01-14 02:47:14
535,Nelspruit,-25.4745,30.9703,69.8,88,28,1.28,ZA,2021-01-14 02:47:14
536,Kimbe,-5.5502,150.1429,83.84,81,100,6.49,PG,2021-01-14 02:47:14
537,Luderitz,-26.6481,15.1594,65.03,88,96,7.02,NA,2021-01-14 02:47:14
538,Sao Borja,-28.6606,-56.0044,72.86,67,7,13.94,BR,2021-01-14 02:42:47
539,Airai,-8.9266,125.4092,75.56,75,100,1.95,TL,2021-01-14 02:46:16
540,Eureka,40.8021,-124.1637,55.0,93,60,2.62,US,2021-01-14 02:47:11
541,Wahiawa,21.5028,-158.0236,80.6,65,1,10.36,US,2021-01-14 02:47:14
542,Ulaangom,49.9811,92.0667,-4.79,91,100,1.41,MN,2021-01-14 02:47:15
543,Te Anau,-45.4167,167.7167,75.25,40,1,6.02,NZ,2021-01-14 02:47:15
544,Onguday,50.75,86.15,-4.88,84,98,0.51,RU,2021-01-14 02:47:15
545,Majene,-3.5403,118.9707,83.89,78,99,6.02,ID,2021-01-14 02:47:15
546,Igrim,63.1906,64.4162,-4.72,87,13,6.06,RU,2021-01-14 02:47:15
547,Nileshwar,12.25,75.1,77.67,67,100,6.29,IN,2021-01-14 02:47:15
548,Avera,33.194,-82.5271,42.8,81,1,3.44,US,2021-01-14 02:47:15
549,Tabuleiro Do Norte,-5.2467,-38.1306,76.95,80,94,8.28,BR,2021-01-14 02:47:15
550,Awjilah,29.1081,21.2869,54.01,60,65,17.52,LY,2021-01-14 02:47:15
551,Meulaboh,4.1363,96.1285,80.98,69,83,2.3,ID,2021-01-14 02:47:15
552,Ballangen,68.3428,16.8315,24.8,74,90,4.61,NO,2021-01-14 02:47:15
553,Nhulunbuy,-12.2333,136.7667,89.6,66,75,5.75,AU,2021-01-14 02:47:15
554,Vila Franca Do Campo,37.7167,-25.4333,61.0,94,75,12.66,PT,2021-01-14 02:47:16
555,Maun,-19.9833,23.4167,71.6,100,0,6.91,BW,2021-01-14 02:47:16
556,Ransang,8.9603,117.5828,84.43,68,99,9.22,PH,2021-01-14 02:47:16
557,Akdepe,42.0551,59.3788,24.8,74,0,16.11,TM,2021-01-14 02:47:16
558,Pacific Grove,36.6177,-121.9166,60.01,72,1,3.44,US,2021-01-14 02:42:30
559,Logansport,40.7545,-86.3567,41.0,75,75,11.5,US,2021-01-14 02:47:16
560,Nemuro,43.3236,145.575,28.4,100,90,2.3,JP,2021-01-14 02:45:19
561,Lerwick,60.1545,-1.1494,39.2,65,40,18.41,GB,2021-01-14 02:47:16
562,Dawei,14.0833,98.2,80.1,38,0,0.36,MM,2021-01-14 02:47:16
563,Tokat,40.4167,36.5833,30.52,100,100,3.89,TR,2021-01-14 02:47:16
564,Tambovka,50.0969,128.0489,-7.6,59,0,4.47,RU,2021-01-14 02:47:16
565,Tiksi,71.6872,128.8694,-32.6,83,91,3.67,RU,2021-01-14 02:44:08
566,Norden,53.6,7.2,35.01,64,34,5.01,DE,2021-01-14 02:47:16
567,Malpe,13.35,74.7167,73.4,83,40,7.09,IN,2021-01-14 02:47:16
568,Rottingdean,50.8098,-0.0594,48.0,100,100,3.0,GB,2021-01-14 02:47:16
569,Nouakchott,18.0858,-15.9785,60.8,23,100,13.8,MR,2021-01-14 02:47:17
570,Ngunguru,-35.6167,174.5,69.46,74,0,7.38,NZ,2021-01-14 02:47:17
571,Kintinku,-5.8833,35.2333,66.2,94,75,3.42,TZ,2021-01-14 02:47:17
572,Farah,32.5,62.5,34.5,59,0,2.75,AF,2021-01-14 02:47:17
573,Jiuquan,39.7432,98.5174,22.35,78,68,2.62,CN,2021-01-14 02:47:17
574,Kyra,49.5776,111.9753,-2.81,81,0,4.68,RU,2021-01-14 02:47:17
575,Todos Santos,23.45,-110.2167,64.0,74,0,7.54,MX,2021-01-14 02:47:17
576,Takoradi,4.8845,-1.7554,78.19,86,98,7.47,GH,2021-01-14 02:47:17
577,Aksarayskiy,46.7924,48.0119,32.0,80,90,17.9,RU,2021-01-14 02:47:17
578,Savannakhet,16.566,104.751,64.4,59,6,2.3,LA,2021-01-14 02:47:17
579,Okhotsk,59.3833,143.3,-11.49,81,0,9.62,RU,2021-01-14 02:47:17
580,Melbu,68.5044,14.8297,30.2,93,75,5.75,NO,2021-01-14 02:47:17
581,Sutysky,49.0425,28.4173,27.0,87,99,11.05,UA,2021-01-14 02:47:17
582,Bambanglipuro,-7.95,110.2833,83.93,63,100,4.74,ID,2021-01-14 02:47:18
583,Gaoua,10.2992,-3.2508,67.91,22,0,4.97,BF,2021-01-14 02:47:18
584,Svetlyy,54.675,20.1347,30.2,93,90,8.95,RU,2021-01-14 02:47:18
585,Nambucca Heads,-30.65,153.0,86.0,65,0,20.71,AU,2021-01-14 02:47:18
586,Scottsbluff,41.8666,-103.6672,53.6,37,1,20.71,US,2021-01-14 02:47:18
587,Sept-Iles,50.2001,-66.3821,23.0,86,100,3.44,CA,2021-01-14 02:47:18
588,Bucerias,20.75,-105.3333,68.0,83,90,3.09,MX,2021-01-14 02:47:18
589,Xingcheng,40.6167,120.7167,19.04,80,91,9.55,CN,2021-01-14 02:47:18
590,Feijo,-8.1642,-70.3536,74.17,92,100,2.13,BR,2021-01-14 02:47:18
