City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Tuktoyaktuk,CA,2021-01-10 13:26:23,69.4541,-133.0374,-3.28,92,6,2.1
296,Yilan,TW,2021-01-10 13:26:23,24.757,121.753,53.01,99,100,7.72
297,The Valley,AI,2021-01-10 13:26:23,18.217,-63.0578,80.6,78,20,12.66
298,Saint-Pierre,RE,2021-01-10 13:26:23,-21.3393,55.4781,84.2,74,20,18.41
299,Grand-Santi,GF,2021-01-10 13:26:23,4.25,-54.3833,78.08,87,78,4.61
300,Korla,CN,2021-01-10 13:26:23,41.7597,86.1469,17.2,81,0,7.25
301,Kulhudhuffushi,MV,2021-01-10 13:26:23,6.6221,73.07,81.5,75,100,3.2
302,Voyinka,UA,2021-01-10 13:26:23,45.8699,33.9914,38.73,70,5,7.0
303,Jiuquan,CN,2021-01-10 13:26:23,39.7432,98.5174,12.04,78,0,11.74
304,Puerto Leguizamo,CO,2021-01-10 13:26:24,-0.1934,-74.7819,71.65,97,97,1.19
305,Sechura,PE,2021-01-10 13:26:24,-5.5569,-80.8222,71.82,77,87,10.31
306,Umm Lajj,SA,2021-01-10 13:26:24,25.0213,37.2685,80.11,47,3,10.87
307,Qaqortoq,GL,2021-01-10 13:26:24,60.7167,-46.0333,42.8,36,75,19.57
308,Bethel,US,2021-01-10 13:25:58,41.3712,-73.414,25.0,68,1,11.5
309,Sandwich,US,2021-01-10 13:26:24,41.6459,-88.6217,26.01,80,90,6.91
310,San Pedro De Macoris,DO,2021-01-10 13:26:24,18.4616,-69.2972,75.99,88,75,6.73
311,Mae Sai,TH,2021-01-10 13:26:24,20.4335,99.8762,73.4,68,0,4.61
312,Svetlaya,RU,2021-01-10 13:26:24,46.5389,138.3297,-1.84,82,0,8.97
313,Zhangjiakou,CN,2021-01-10 13:26:24,40.81,114.8794,11.95,78,100,2.57
314,Wainwright,CA,2021-01-10 13:26:24,52.839,-110.8572,5.0,100,97,2.3
315,Lasem,ID,2021-01-10 13:26:24,-6.6922,111.4527,77.45,87,100,5.26
316,Awbari,LY,2021-01-10 13:26:24,26.5921,12.7805,84.54,14,0,17.52
317,Yulara,AU,2021-01-10 13:26:24,-25.2406,130.9889,82.4,16,0,2.3
318,Winsum,NL,2021-01-10 13:26:24,53.33,6.5208,37.99,94,100,14.92
319,Upernavik,GL,2021-01-10 13:26:24,72.7868,-56.1549,10.78,86,26,11.48
320,Havelock,US,2021-01-10 13:26:24,34.8791,-76.9013,39.0,70,1,9.22
321,Kahului,US,2021-01-10 13:26:24,20.8947,-156.47,71.6,78,40,6.91
322,Gravdal,NO,2021-01-10 13:26:24,68.1214,13.5031,35.6,55,75,12.66
323,Winnemucca,US,2021-01-10 13:24:34,40.973,-117.7357,28.4,69,1,9.22
324,Zwickau,DE,2021-01-10 13:26:25,50.7167,12.4833,33.01,81,10,1.32
325,Tagab,AF,2021-01-10 13:26:25,34.855,69.6492,42.8,21,0,3.44
326,Kisac,RS,2021-01-10 13:26:25,45.3503,19.7286,33.01,100,75,6.91
327,Adre,TD,2021-01-10 13:26:25,13.4667,22.2,86.07,12,0,16.73
328,Warrnambool,AU,2021-01-10 13:26:25,-38.3833,142.4833,73.0,63,79,4.0
329,Srednekolymsk,RU,2021-01-10 13:26:25,67.45,153.6833,-33.32,83,79,4.5
330,Hervey Bay,AU,2021-01-10 13:26:25,-25.2986,152.8535,72.0,92,53,5.01
331,Gornopravdinsk,RU,2021-01-10 13:26:25,60.05,69.9,-16.4,88,70,3.29
332,Alexandria,EG,2021-01-10 13:22:41,31.2156,29.9553,71.6,68,0,8.05
333,Copiapo,CL,2021-01-10 13:23:23,-27.3667,-70.3333,60.8,82,90,3.44
334,Aklavik,CA,2021-01-10 13:26:25,68.2191,-135.0107,1.4,85,73,3.44
335,Cobija,BO,2021-01-10 13:26:25,-11.0267,-68.7692,82.4,78,0,6.91
336,Camacupa,AO,2021-01-10 13:26:25,-12.0167,17.4833,74.1,74,100,3.22
337,Bulawayo,ZW,2021-01-10 13:26:25,-20.15,28.5833,82.51,42,0,10.18
338,Merke,KZ,2021-01-10 13:26:25,42.8728,73.1786,31.1,70,0,5.1
339,Sulecin,PL,2021-01-10 13:26:25,52.4443,15.1168,39.0,71,100,5.99
340,Constitucion,CL,2021-01-10 13:26:25,-35.3333,-72.4167,62.71,51,0,1.48
341,Ko Samui,TH,2021-01-10 13:26:26,9.5357,99.9357,80.6,69,20,11.5
342,Svetlyy,RU,2021-01-10 13:26:26,54.675,20.1347,32.0,93,75,6.71
343,Lucapa,AO,2021-01-10 13:26:26,-8.4192,20.7447,77.09,81,65,5.79
344,Chinhoyi,ZW,2021-01-10 13:26:26,-17.3667,30.2,76.17,75,100,1.14
345,Kalemie,CD,2021-01-10 13:26:26,-5.9475,29.1947,74.07,78,72,1.66
346,Leningradskiy,RU,2021-01-10 13:26:26,69.3833,178.4167,-20.63,84,95,6.4
347,Aabenraa,DK,2021-01-10 13:22:20,55.0443,9.4174,37.99,100,75,3.44
348,Halol,IN,2021-01-10 13:26:26,22.5,73.4667,80.6,61,91,5.75
349,Mount Isa,AU,2021-01-10 13:26:26,-20.7333,139.5,80.6,57,25,8.97
350,Coahuayana,MX,2021-01-10 13:26:26,18.7333,-103.6833,66.2,77,40,3.24
351,San Quintin,MX,2021-01-10 13:26:26,30.4833,-115.95,53.02,75,0,1.48
352,Xuanzhou,CN,2021-01-10 13:26:26,30.9525,118.7553,32.77,77,73,0.76
353,Vodnyy,RU,2021-01-10 13:26:26,63.5046,53.4095,-5.01,90,0,5.28
354,Ambalavao,MG,2021-01-10 13:26:26,-21.8333,46.9333,76.6,70,44,6.87
355,Acajutla,SV,2021-01-10 13:21:31,13.5928,-89.8275,62.6,67,0,7.36
356,Nybro,SE,2021-01-10 13:26:26,56.7446,15.9071,37.0,80,40,11.5
357,Skibbereen,IE,2021-01-10 13:26:26,51.55,-9.2667,41.0,93,75,8.05
358,Ketchikan,US,2021-01-10 13:26:26,55.3422,-131.6461,46.4,93,90,17.27
359,Talnakh,RU,2021-01-10 13:26:27,69.4865,88.3972,-19.68,75,80,1.21
360,Saint-Philippe,RE,2021-01-10 13:26:27,-21.3585,55.7679,84.2,74,20,18.41
361,Contai,IN,2021-01-10 13:26:27,21.7786,87.7536,75.27,59,0,7.76
362,Maniitsoq,GL,2021-01-10 13:26:27,65.4167,-52.9,28.26,84,100,6.44
363,Maragogi,BR,2021-01-10 13:26:27,-9.0122,-35.2225,83.57,62,100,10.85
364,Kiama,AU,2021-01-10 13:26:27,-34.6833,150.8667,69.01,81,1,7.0
365,Samarai,PG,2021-01-10 13:26:27,-10.6167,150.6667,83.35,78,100,7.49
366,Cam Ranh,VN,2021-01-10 13:26:27,11.9214,109.1591,75.2,73,20,12.66
367,Albert Lea,US,2021-01-10 13:26:27,43.648,-93.3683,24.8,100,90,3.44
368,Isla Mujeres,MX,2021-01-10 13:26:27,21.2311,-86.731,73.99,73,40,9.22
369,Maceio,BR,2021-01-10 13:26:27,-9.6658,-35.7353,84.2,65,75,9.22
370,Sioux Lookout,CA,2021-01-10 13:26:27,50.1001,-91.917,21.2,93,90,6.91
371,Monrovia,LR,2021-01-10 13:26:27,6.3005,-10.7969,86.0,74,75,4.61
372,Haimen,CN,2021-01-10 13:26:27,23.1935,116.6142,53.6,43,75,6.71
373,Sambava,MG,2021-01-10 13:26:27,-14.2667,50.1667,81.95,76,71,6.93
374,Mayo,US,2021-01-10 13:26:27,38.8876,-76.5119,35.6,86,1,8.3
375,Vao,NC,2021-01-10 13:26:27,-22.6667,167.4833,79.09,84,100,6.42
376,Nyuksenitsa,RU,2021-01-10 13:26:27,60.4128,44.2397,9.66,95,100,8.14
377,Beringovskiy,RU,2021-01-10 13:26:28,63.05,179.3167,-17.5,86,85,12.66
378,Koutiala,ML,2021-01-10 13:26:28,12.3917,-5.4642,100.15,8,3,9.42
379,Bafilo,TG,2021-01-10 13:26:28,9.35,1.2667,95.0,28,75,4.61
380,Pundaguitan,PH,2021-01-10 13:26:28,6.3711,126.1689,83.1,79,7,14.58
381,Serowe,BW,2021-01-10 13:22:07,-22.3833,26.7167,89.83,30,55,8.88
382,Batagay-Alyta,RU,2021-01-10 13:26:28,67.8006,130.4114,-25.87,84,100,1.43
383,Karakol,KG,2021-01-10 13:26:28,42.4907,78.3936,14.05,69,0,3.02
384,Tailai,CN,2021-01-10 13:26:28,46.3833,123.4,2.68,80,52,2.33
385,Raduzhnyy,RU,2021-01-10 13:26:28,62.0961,77.475,-13.29,89,100,6.17
386,Port Blair,IN,2021-01-10 13:26:28,11.6667,92.75,80.44,79,66,13.87
387,Byron Bay,AU,2021-01-10 13:26:28,-28.65,153.6167,71.6,68,75,10.36
388,Kununurra,AU,2021-01-10 13:25:07,-15.7667,128.7333,86.0,84,0,8.05
389,Churapcha,RU,2021-01-10 13:26:28,62.0025,132.4325,-37.88,81,100,1.16
390,Soyo,AO,2021-01-10 13:26:28,-6.1349,12.3689,81.61,68,84,8.28
391,Pozo Colorado,PY,2021-01-10 13:26:28,-23.4923,-58.7972,90.18,56,16,5.61
392,Plaster Rock,CA,2021-01-10 13:26:28,46.9065,-67.39,23.0,74,90,9.22
393,Lata,PT,2021-01-10 13:26:28,40.1629,-8.3327,51.01,63,100,7.0
394,Olafsvik,IS,2021-01-10 13:26:28,64.8945,-23.7142,24.04,89,0,10.18
395,Savonlinna,FI,2021-01-10 13:26:29,61.8699,28.88,8.6,85,90,6.91
396,Shasta Lake,US,2021-01-10 13:26:29,40.6804,-122.3708,39.0,84,88,3.04
397,Malindi,KE,2021-01-10 13:26:29,-3.2175,40.1191,79.27,71,100,1.36
398,Birjand,IR,2021-01-10 13:26:29,32.8663,59.2211,55.4,3,0,6.91
399,Kathu,TH,2021-01-10 13:26:29,7.9178,98.3332,86.0,74,40,2.3
400,Ntcheu,MW,2021-01-10 13:26:29,-14.8203,34.6359,76.62,81,89,4.54
401,Aromashevo,RU,2021-01-10 13:26:29,56.8602,68.6375,-8.64,90,100,6.13
402,Pacific Grove,US,2021-01-10 13:24:26,36.6177,-121.9166,44.6,65,1,6.91
403,Boda,CF,2021-01-10 13:26:29,4.3189,17.4695,104.27,16,56,1.43
404,Shetpe,KZ,2021-01-10 13:26:29,44.1667,52.1167,35.98,89,99,2.91
405,Todos Santos,MX,2021-01-10 13:26:29,23.45,-110.2167,57.99,62,1,9.22
406,Ayagoz,KZ,2021-01-10 13:26:29,47.9714,80.4392,8.22,90,100,6.69
407,Dobrinka,RU,2021-01-10 13:26:29,52.1653,40.4731,19.71,97,97,9.57
408,Tiznit,MA,2021-01-10 13:26:29,29.5833,-9.5,49.82,81,97,16.82
409,Lompoc,US,2021-01-10 13:26:29,34.6391,-120.4579,50.0,87,1,6.91
410,Burnie,AU,2021-01-10 13:26:29,-41.0667,145.9167,61.0,95,19,1.99
411,Bloomfield,US,2021-01-10 13:24:04,40.8068,-74.1854,30.0,68,1,4.36
412,Port-Gentil,GA,2021-01-10 13:26:29,-0.7193,8.7815,78.8,94,90,3.44
413,Qasigiannguit,GL,2021-01-10 13:25:56,68.8193,-51.1922,15.8,53,75,3.44
414,Oistins,BB,2021-01-10 13:25:25,13.0667,-59.5333,82.4,69,40,24.16
415,Sao Filipe,CV,2021-01-10 13:26:30,14.8961,-24.4956,71.8,71,100,18.92
416,Denpasar,ID,2021-01-10 13:26:30,-8.65,115.2167,80.6,94,40,5.75
417,Pouembout,NC,2021-01-10 13:26:30,-21.1333,164.9,78.1,85,100,6.06
418,Swinoujscie,PL,2021-01-10 13:26:30,53.9105,14.2471,32.0,80,90,11.5
419,Carauari,BR,2021-01-10 13:26:30,-4.8828,-66.8958,74.21,93,93,1.16
420,Kissidougou,GN,2021-01-10 13:26:30,9.1848,-10.0999,99.59,28,4,2.15
421,Noumea,NC,2021-01-10 13:26:30,-22.2763,166.4572,82.0,94,75,11.5
422,Omsukchan,RU,2021-01-10 13:26:30,62.5333,155.8,-26.79,83,66,5.99
423,Almaznyy,RU,2021-01-10 13:26:30,48.0448,40.045,35.6,80,0,6.71
424,Pevek,RU,2021-01-10 13:26:30,69.7008,170.3133,-23.94,87,100,3.74
425,Udachnyy,RU,2021-01-10 13:26:30,66.4167,112.4,-30.19,82,100,6.31
426,Palmer,US,2021-01-10 13:26:30,42.1584,-72.3287,28.0,74,1,9.22
427,Goderich,CA,2021-01-10 13:26:30,43.7501,-81.7165,30.2,80,100,9.22
428,Kharp,RU,2021-01-10 13:26:30,66.8014,65.8081,-12.42,83,0,0.31
429,Miraflores,MX,2021-01-10 13:26:30,19.2167,-98.8083,53.6,66,75,3.44
430,Penzance,GB,2021-01-10 13:26:30,50.1186,-5.5371,43.0,87,20,4.61
431,Kastamonu,TR,2021-01-10 13:24:31,41.5,33.6667,49.62,80,79,5.61
432,Pendencias,BR,2021-01-10 13:26:30,-5.26,-36.7222,90.28,41,100,8.86
433,Hofn,IS,2021-01-10 13:26:30,64.2539,-15.2082,23.0,42,0,13.8
434,Guardiagrele,IT,2021-01-10 13:26:31,42.1954,14.2198,45.0,100,90,4.61
435,Sao Joao Da Barra,BR,2021-01-10 13:26:31,-21.6403,-41.0511,86.0,66,40,6.91
436,Viedma,AR,2021-01-10 13:26:31,-40.8135,-62.9967,75.0,29,15,11.99
437,Roma,US,2021-01-10 13:26:05,43.2128,-75.4557,15.8,79,90,3.44
438,Nago,JP,2021-01-10 13:26:31,26.5881,127.9761,53.6,82,40,4.61
439,Aginskoye,RU,2021-01-10 13:26:31,51.1,114.53,3.0,87,85,14.41
440,Malatya,TR,2021-01-10 13:26:31,38.5,38.0,33.8,86,90,2.3
441,Komsomolskiy,UZ,2021-01-10 13:26:31,40.4272,71.7189,32.0,59,0,4.61
442,Prince Albert,CA,2021-01-10 13:26:31,53.2001,-105.7677,12.2,85,90,9.22
443,Vryheid,ZA,2021-01-10 13:26:31,-27.7695,30.7917,77.63,62,97,11.1
444,Mayaky,UA,2021-01-10 13:26:31,47.4408,29.5599,35.2,80,90,7.63
445,Yerbogachen,RU,2021-01-10 13:26:31,61.2767,108.0108,-13.14,89,100,4.0
446,Santa Marta,CO,2021-01-10 13:23:51,11.2408,-74.199,82.0,70,100,10.0
447,Cabadiangan,PH,2021-01-10 13:26:31,9.7531,122.4739,77.9,86,100,17.07
448,Kushiro,JP,2021-01-10 13:26:31,42.975,144.3747,20.7,85,0,14.43
449,Florianopolis,BR,2021-01-10 13:22:58,-27.6146,-48.5012,82.0,78,75,3.44
450,Mitsamiouli,KM,2021-01-10 13:26:31,-11.3847,43.2844,82.09,79,100,17.54
451,Aja,EG,2021-01-10 13:26:32,30.9415,31.2915,77.0,32,0,13.0
452,Kailua,US,2021-01-10 13:26:32,21.4022,-157.7394,73.4,83,75,5.66
453,Sobolevo,RU,2021-01-10 13:26:32,54.4299,31.8996,14.81,97,59,4.25
454,Pointe-Noire,CG,2021-01-10 13:26:32,-4.7761,11.8635,86.0,70,20,4.61
455,Yenotayevka,RU,2021-01-10 13:26:32,47.2456,47.0281,37.0,77,100,11.5
456,Voyvozh,RU,2021-01-10 13:26:32,62.892,54.9635,-2.27,89,0,9.35
457,Binzhou,CN,2021-01-10 13:26:32,37.3667,118.0167,28.99,39,100,3.69
458,Husavik,IS,2021-01-10 13:26:32,66.0449,-17.3389,19.4,68,75,5.75
459,Kodinsk,RU,2021-01-10 13:26:32,58.6881,99.1844,-9.81,89,98,3.33
460,Odweyne,SO,2021-01-10 13:26:32,9.4092,45.064,76.24,34,0,13.53
461,Bodden Town,KY,2021-01-10 13:26:32,19.2833,-81.25,77.0,78,75,14.97
462,Matay,EG,2021-01-10 13:26:32,28.419,30.7792,78.87,22,0,17.76
463,Aasiaat,GL,2021-01-10 13:26:32,68.7098,-52.8699,15.96,88,100,5.7
464,Bereda,ES,2021-01-10 13:26:32,43.2686,-7.5406,46.0,73,47,18.99
465,Kiruna,SE,2021-01-10 13:24:26,67.8557,20.2251,14.0,92,90,11.5
466,Vila,PT,2021-01-10 13:26:33,42.0304,-8.1588,44.01,62,0,13.0
467,Koulikoro,ML,2021-01-10 13:26:33,14.0,-7.75,96.31,9,0,10.94
468,Shenzhen,CN,2021-01-10 13:26:33,22.5455,114.0683,54.0,49,100,6.55
469,Naze,JP,2021-01-10 13:26:33,28.3667,129.4833,50.86,76,50,11.07
470,Vostok,RU,2021-01-10 13:26:33,46.4856,135.8833,-12.33,89,100,4.68
471,Patnos,TR,2021-01-10 13:26:33,39.2336,42.8634,15.8,86,0,0.45
472,Payyannur,IN,2021-01-10 13:26:33,12.1,75.2,79.93,80,88,6.02
473,Acarau,BR,2021-01-10 13:26:33,-2.8856,-40.12,85.59,59,96,14.07
474,Shenjiamen,CN,2021-01-10 13:26:33,29.9576,122.298,37.96,68,0,10.0
475,Afsin,TR,2021-01-10 13:26:33,38.2477,36.914,47.77,53,20,0.45
476,Karachev,RU,2021-01-10 13:26:33,53.1229,34.9852,21.2,93,75,8.95
477,Gazli,UZ,2021-01-10 13:26:33,40.1333,63.45,38.62,58,0,9.89
478,Manasa,IN,2021-01-10 13:26:33,24.4837,75.2687,70.27,57,0,8.72
479,Caravelas,BR,2021-01-10 13:26:33,-17.7125,-39.2481,85.46,60,0,9.98
480,Mehamn,NO,2021-01-10 13:26:33,71.0357,27.8492,14.25,94,26,19.93
481,Orsha,BY,2021-01-10 13:26:33,54.5153,30.4053,21.2,79,40,6.71
482,Furano,JP,2021-01-10 13:26:34,43.2818,142.4743,9.05,94,84,3.49
483,Ust-Omchug,RU,2021-01-10 13:26:34,61.15,149.6333,-18.96,83,100,4.25
484,Narok,KE,2021-01-10 13:26:34,-1.0783,35.8601,65.73,77,100,1.7
485,Coffs Harbour,AU,2021-01-10 13:26:34,-30.3,153.1333,66.2,94,75,5.75
486,Prince Rupert,CA,2021-01-10 13:26:34,54.3161,-130.3201,44.6,93,90,13.8
487,Vilyuysk,RU,2021-01-10 13:26:34,63.7553,121.6247,-23.33,86,100,4.65
488,Camocim,BR,2021-01-10 13:26:34,-2.9022,-40.8411,86.18,59,95,10.51
489,Myitkyina,MM,2021-01-10 13:26:34,25.3833,97.4,67.53,65,74,1.9
490,Usinsk,RU,2021-01-10 13:26:34,65.9939,57.5281,-9.9,89,0,5.03
491,Luan,CH,2021-01-10 13:26:34,46.3592,6.9759,35.01,59,0,5.75
492,Lakes Entrance,AU,2021-01-10 13:26:34,-37.8811,147.981,66.99,89,99,5.3
493,Ginda,IN,2021-01-10 13:26:34,30.6945,78.4932,47.03,48,0,6.33
494,Beian,NO,2021-01-10 13:26:34,63.6559,9.5683,33.8,80,75,16.11
495,Waddan,LY,2021-01-10 13:26:34,29.1614,16.139,85.3,14,31,16.35
496,Stykkisholmur,IS,2021-01-10 13:26:34,65.0757,-22.7297,18.48,88,0,6.38
497,Kupang,ID,2021-01-10 13:26:34,-10.1667,123.5833,80.6,94,20,3.44
498,Kalabo,ZM,2021-01-10 13:26:35,-14.97,22.6814,83.44,58,44,4.47
499,Alyangula,AU,2021-01-10 13:26:35,-13.8483,136.4192,80.6,94,99,4.61
500,Gramsh,AL,2021-01-10 13:26:35,40.8697,20.1844,46.4,93,90,1.14
501,Qandala,SO,2021-01-10 13:26:35,11.472,49.8728,74.62,62,64,13.6
502,Sabha,LY,2021-01-10 13:26:35,27.0377,14.4283,83.35,14,0,14.58
503,Pindorama,BR,2021-01-10 13:26:35,-21.1858,-48.9072,86.0,54,20,3.44
504,Paracale,PH,2021-01-10 13:26:35,14.2804,122.7881,74.95,78,100,16.62
505,Boca Do Acre,BR,2021-01-10 13:26:35,-8.7522,-67.3978,82.22,69,85,3.04
506,Hibbing,US,2021-01-10 13:26:35,47.4272,-92.9377,19.4,93,90,6.91
507,Silver City,US,2021-01-10 13:26:35,32.7701,-108.2803,26.01,73,1,3.44
508,Liaoyang,CN,2021-01-10 13:26:35,41.2719,123.1731,3.2,60,0,2.24
509,Marabba,SD,2021-01-10 13:26:35,12.35,32.1833,93.24,15,46,7.49
510,Faurei,RO,2021-01-10 13:26:35,45.0833,27.2667,36.72,87,100,5.08
511,Sampit,ID,2021-01-10 13:24:12,-2.5333,112.95,75.76,96,100,3.13
512,Abancay,PE,2021-01-10 13:26:35,-13.6339,-72.8814,60.22,60,95,1.3
513,Houlton,US,2021-01-10 13:26:35,46.1262,-67.8403,24.8,74,90,12.66
514,Manakara,MG,2021-01-10 13:26:35,-22.1333,48.0167,82.81,70,0,9.53
515,Nemuro,JP,2021-01-10 13:26:36,43.3236,145.575,21.0,88,31,17.85
516,Paamiut,GL,2021-01-10 13:26:36,61.994,-49.6678,34.02,97,100,7.02
517,Corinto,GR,2021-01-10 13:26:36,37.9407,22.9573,68.0,65,96,8.01
518,Manavalakurichi,IN,2021-01-10 13:26:36,8.1333,77.3,82.4,83,75,3.44
519,Pimentel,PE,2021-01-10 13:26:36,-6.8367,-79.9342,68.0,88,20,8.05
520,Del Rio,US,2021-01-10 13:26:36,29.3627,-100.8968,44.6,93,90,5.75
521,Road Town,VG,2021-01-10 13:26:36,18.4167,-64.6167,80.6,78,20,9.22
522,Linhares,BR,2021-01-10 13:24:19,-19.3911,-40.0722,85.24,64,18,6.67
523,Agadez,NE,2021-01-10 13:26:36,19.75,10.25,86.4,13,0,9.75
524,Armidale,AU,2021-01-10 13:26:11,-30.5167,151.65,53.01,85,63,8.25
525,Fuyang,CN,2021-01-10 13:26:36,32.9,115.8167,33.64,75,100,5.08
526,Atar,MR,2021-01-10 13:26:36,20.5169,-13.0499,69.42,26,0,23.17
527,Grand Junction,US,2021-01-10 13:26:36,39.0639,-108.5507,19.99,67,1,9.22
528,Mopti,ML,2021-01-10 13:26:36,14.6667,-4.0,98.6,10,0,4.61
529,Pelym,RU,2021-01-10 13:26:36,61.0108,61.9978,-11.94,89,100,5.41
530,Costinesti,RO,2021-01-10 13:26:36,43.95,28.6333,39.2,93,0,9.22
531,Arkhangelsk,RU,2021-01-10 13:25:42,64.5401,40.5433,1.4,85,75,2.71
532,Povenets,RU,2021-01-10 13:26:36,62.8487,34.8262,-4.29,92,80,4.12
533,Vila Franca Do Campo,PT,2021-01-10 13:26:36,37.7167,-25.4333,55.4,71,20,3.27
534,Puerto Colombia,CO,2021-01-10 13:26:36,10.9878,-74.9547,80.6,89,40,2.3
535,Hualmay,PE,2021-01-10 13:26:37,-11.0964,-77.6139,71.28,81,98,7.85
536,Berlevag,NO,2021-01-10 13:26:37,70.8578,29.0864,15.62,94,33,22.44
537,Harpalpur,IN,2021-01-10 13:26:37,25.2884,79.3347,66.18,60,0,7.9
538,Sudova Vyshnya,UA,2021-01-10 13:26:37,49.7889,23.3722,33.01,86,90,6.71
539,Deniliquin,AU,2021-01-10 13:26:37,-35.5333,144.9667,82.17,23,100,5.21
540,Raudeberg,NO,2021-01-10 13:26:37,61.9875,5.1352,33.01,82,100,9.46
541,Andujar,ES,2021-01-10 13:26:37,38.0392,-4.0508,46.0,55,10,6.04
542,Nanortalik,GL,2021-01-10 13:26:37,60.1432,-45.2371,32.54,92,100,6.64
543,Fort Wellington,GY,2021-01-10 13:26:37,6.4,-57.6,80.38,81,62,13.04
544,Semey,KZ,2021-01-10 13:23:11,50.4111,80.2275,12.2,79,0,17.9
545,Cayenne,GF,2021-01-10 13:26:37,4.9333,-52.3333,80.6,89,75,11.5
546,Da Lat,VN,2021-01-10 13:26:37,11.9465,108.4419,52.95,100,22,4.74
547,Polson,US,2021-01-10 13:26:37,47.6936,-114.1632,28.99,52,100,3.67
548,Sitka,US,2021-01-10 13:26:38,57.0531,-135.33,42.8,81,90,17.27
549,Vydrino,RU,2021-01-10 13:26:38,51.485,104.8461,16.36,80,99,10.47
550,Aberdeen,GB,2021-01-10 13:26:14,57.1437,-2.0981,39.2,81,100,1.14
551,Asau,RO,2021-01-10 13:26:38,46.4333,26.4,36.0,69,0,4.61
552,Tigil,RU,2021-01-10 13:26:38,57.8,158.6667,4.23,93,100,0.29
553,Moose Factory,CA,2021-01-10 13:26:38,51.2585,-80.6094,23.0,100,90,4.61
554,Kargasok,RU,2021-01-10 13:26:38,59.0556,80.8572,-15.41,89,89,8.32
555,Hamilton,US,2021-01-10 13:21:57,39.1834,-84.5333,19.4,86,1,2.28
556,Baturaja,ID,2021-01-10 13:26:38,-4.1333,104.1667,75.18,94,85,3.42
557,Antalaha,MG,2021-01-10 13:26:38,-14.9003,50.2788,82.81,72,8,8.39
558,Anito,PH,2021-01-10 13:26:38,12.4497,125.2886,77.32,89,100,18.7
559,Natal,BR,2021-01-10 13:25:12,-5.795,-35.2094,86.0,58,75,11.5
560,Barhi,IN,2021-01-10 13:26:38,23.9,80.8,72.7,57,4,7.54
561,Carballo,ES,2021-01-10 13:26:38,43.213,-8.691,48.99,57,20,17.27
562,Susanville,US,2021-01-10 13:26:38,40.4163,-120.653,25.0,93,1,3.44
563,Honningsvag,NO,2021-01-10 13:26:38,70.9821,25.9704,22.17,95,15,30.76
564,Ahipara,NZ,2021-01-10 13:26:38,-35.1667,173.1667,62.78,83,61,8.86
